2019-01-05 10:10:52,1081493223753818113,b'@priyankachopra @tam04sharma hii',1081451812471791621
2019-01-05 10:06:41,1081492169691709441,b'@priyankachopra @tam04sharma NYC',1081451812471791621
2019-01-05 10:01:57,1081490979805429761,b'@priyankachopra @tam04sharma Beautiful \nGreetings Good afternoon  ___________________\xe2\x88\x9a\xe2\x88\x9a\nWelcome...... \xf0\x9f\x92\xaf',1081451812471791621
2019-01-05 09:53:33,1081488865905516545,b'@priyankachopra @tam04sharma Throw her out from India \xf0\x9f\x98\xa1',1081451812471791621
2019-01-05 09:53:13,1081488781989965824,b'@priyankachopra @tam04sharma I love this happy Priyanka so much \xf0\x9f\x98\x8d\xe2\x9d\xa4',1081451812471791621
2019-01-05 09:46:18,1081487042289287168,b'@priyankachopra @tam04sharma Lovely pic',1081451812471791621
2019-01-05 09:25:04,1081481698070749184,b'@priyankachopra @tam04sharma Gud nice day',1081451812471791621
2019-01-05 09:21:36,1081480827979157504,b'@priyankachopra @tam04sharma Nice looking mem \xe2\x9c\x8c\xe2\x9d\xa4',1081451812471791621
2019-01-05 09:13:08,1081478694609145858,"b""@priyankachopra @tam04sharma What's #ShekharSuman is doing with you !!? ...\xf0\x9f\xa4\xa8""",1081451812471791621
2019-01-05 09:09:38,1081477815025971200,b'@priyankachopra @tam04sharma Pretty as always @priyankachopra',1081451812471791621
2019-01-05 09:08:43,1081477582531420161,b'@priyankachopra @tam04sharma Love u....\xf0\x9f\x8e\xbb.',1081451812471791621
2019-01-05 09:05:07,1081476679812423680,b'@priyankachopra @tam04sharma \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x92\x96\xf0\x9f\x92\x96\xd0\x94\xd0\xb0!!! \xd0\x92 \xd0\xb6\xd0\xb8\xd0\xb7\xd0\xbd\xd0\xb8 \xd0\xba\xd0\xb0\xd0\xba \xd0\xb2\xd1\x81\xd0\xb5 \xd0\xbe\xd0\xb1\xd1\x8b\xd1\x87\xd0\xbd\xd1\x8b\xd0\xb5 \xd0\xbb\xd1\x8e\xd0\xb4\xd0\xb8.....\xd0\x9d\xd0\xb8\xd0\xb7\xd0\xb0 \xd1\x87\xd1\x82\xd0\xbe \xd0\xbd\xd0\xb5 \xd1\x83\xd0\xb7\xd0\xbd\xd0\xb0\xd0\xbb\xd0\xb0 \xd0\xb1\xd1\x8b....',1081451812471791621
2019-01-05 09:01:00,1081475642598834176,b'@priyankachopra @tam04sharma So sweet',1081451812471791621
2019-01-05 08:50:45,1081473061784711168,b'@priyankachopra @tam04sharma Nice pic @priyankachopra',1081451812471791621
2019-01-05 08:49:18,1081472698054668289,b'@priyankachopra @tam04sharma https://t.co/P01xFBO4y3',1081451812471791621
2019-01-05 08:49:01,1081472624058880000,b'@priyankachopra @tam04sharma Supar se upar',1081451812471791621
2019-01-05 08:47:56,1081472353232515072,b'@priyankachopra @tam04sharma https://t.co/wFfXDvllB7',1081451812471791621
2019-01-05 08:46:01,1081471870405353472,b'@priyankachopra @tam04sharma Happy birth day',1081451812471791621
2019-01-05 08:44:38,1081471523813089281,b'@priyankachopra @tam04sharma Sweet',1081451812471791621
2019-01-05 08:41:16,1081470677037633539,"b'@priyankachopra @tam04sharma Not just somethings, there are so many that don\xe2\x80\x99t and never change.'",1081451812471791621
2019-01-05 08:40:47,1081470555629309955,b'@priyankachopra @tam04sharma Hii',1081451812471791621
2019-01-05 08:40:27,1081470470325710848,b'@priyankachopra @tam04sharma Missing you \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad',1081451812471791621
2019-01-05 08:37:01,1081469607737806848,b'@priyankachopra @tam04sharma nice',1081451812471791621
2019-01-05 08:36:59,1081469597298188288,b'@priyankachopra @tam04sharma King &amp; Queen \xf0\x9f\x98\x98\xf0\x9f\x98\x98 https://t.co/SMpkXoYVxm',1081451812471791621
2019-01-05 08:34:22,1081468937227980807,b'@priyankachopra @tam04sharma PC Mimi \xe2\x9d\x84\xe2\x9b\x84\xe2\x98\xba',1081451812471791621
2019-01-05 08:34:03,1081468857993244672,b'@priyankachopra @tam04sharma Nice priyanka mam',1081451812471791621
2019-01-05 08:33:50,1081468803517579266,b'@priyankachopra @tam04sharma Gorgeous look',1081451812471791621
2019-01-05 08:28:07,1081467366784094208,b'@priyankachopra @tam04sharma Both are old.',1081451812471791621
2019-01-05 08:26:02,1081466840642146304,b'@priyankachopra @tam04sharma #osm',1081451812471791621
2019-01-05 08:22:53,1081466050951008256,b'@priyankachopra @tam04sharma Hlw mam',1081451812471791621
2019-01-05 08:22:38,1081465987893846016,b'@priyankachopra @tam04sharma Awesome',1081451812471791621
2019-01-05 08:20:53,1081465545789075456,b'@priyankachopra @tam04sharma Nice',1081451812471791621
2019-01-05 08:19:41,1081465244197646336,b'@priyankachopra @tam04sharma cool..........pic...butyful',1081451812471791621
2019-01-05 08:19:12,1081465123317972993,b'@priyankachopra @tam04sharma marvelous',1081451812471791621
2019-01-05 08:18:07,1081464851120017408,b'@priyankachopra @tam04sharma Nice Pic.\nPC',1081451812471791621
2019-01-05 08:18:03,1081464834560995328,b'@priyankachopra @tam04sharma i love you',1081451812471791621
2019-01-05 08:17:25,1081464672102973441,b'@priyankachopra @tam04sharma Oh nice pick',1081451812471791621
